ID_Cliente,Fecha,Categoria,Monto,ID_Transaccion,Nombre,Edad,Ciudad,Cantidad_Compras,Monto_Total,Valor_Dolar,Monto_USD,Monto_total_USD,Nivel_gasto_total,Nueva_Categoria,Monto_norm,Total_transacciones,Gasto_total_tx
223,2025-05-09,Moda,19039.0,1016,Daniela Sepúlveda,33,Santiago,5,69873.0,941.22,17919887.580000002,65765865.06,Bajo,Vestuario,0.009361922452814074,5,68157.0
223,2025-10-02,Electrónica,3929.0,1017,Daniela Sepúlveda,33,Santiago,5,69873.0,959.19,3768657.5100000002,67021482.870000005,Bajo,Tecnología,0.001296545392433171,5,68157.0
224,2025-04-11,Alimentos,27142.0,1019,Isidora Céspedes,53,Rancagua,2,39146.0,988.97,26842623.740000002,38714219.620000005,Bajo,Alimentos,0.013687121018020327,2,37531.0
224,2025-03-01,Deportes,10389.0,1018,Isidora Céspedes,53,Rancagua,2,39146.0,951.21,9882120.69,37236066.660000004,Bajo,Deportes,0.004744747630028184,2,37531.0
225,2025-08-17,Deportes,6696.0,1020,Daniela Sepúlveda,47,Santiago,3,111972.0,952.37,6377069.5200000005,106638773.64,Medio,Deportes,0.002773507558288496,3,110155.0
225,2025-05-31,Deportes,100550.0,1021,Daniela Sepúlveda,47,Santiago,3,111972.0,937.37,94252553.5,104959193.64,Medio,Deportes,0.05287065505166966,3,110155.0
225,2025-09-07,Hogar,2909.0,1022,Daniela Sepúlveda,47,Santiago,3,111972.0,971.22,2825278.98,108749445.84,Medio,Hogar,0.0007520924075497481,3,110155.0
226,2025-09-27,Moda,3504.0,1024,Mateo Céspedes,32,Santiago,8,160620.0,956.42,3351295.6799999997,153620180.4,Medio,Vestuario,0.001069689982065078,8,159681.0
226,2025-05-08,Electrónica,27295.0,1030,Mateo Céspedes,32,Santiago,8,160620.0,945.44,25805784.8,151856572.8,Medio,Tecnología,0.01376878896575284,8,159681.0
226,2025-02-25,Alimentos,15444.0,1023,Mateo Céspedes,32,Santiago,8,160620.0,946.96,14624850.24,152100715.20000002,Medio,Alimentos,0.007442992569818088,8,159681.0
226,2025-06-25,Alimentos,36458.0,1026,Mateo Céspedes,32,Santiago,8,160620.0,937.89,34193593.62,150643891.8,Medio,Alimentos,0.01865979161328892,8,159681.0
226,2025-04-05,Hogar,10161.0,1025,Mateo Céspedes,32,Santiago,8,160620.0,946.59,9618300.99,152041285.8,Medio,Hogar,0.004623046374583654,8,159681.0
226,2025-04-07,Electrónica,22809.0,1029,Mateo Céspedes,32,Santiago,8,160620.0,975.82,22257478.380000003,156736208.4,Medio,Tecnología,0.011374263387138098,8,159681.0
226,2025-06-15,Moda,32662.0,1027,Mateo Céspedes,32,Santiago,8,160620.0,936.36,30583390.32,150398143.2,Medio,Vestuario,0.016633572465624732,8,159681.0
226,2025-09-29,Moda,11348.0,1028,Mateo Céspedes,32,Santiago,8,160620.0,958.9,10881597.2,154018518.0,Medio,Vestuario,0.005256640191305833,8,159681.0
227,2025-12-09,Alimentos,20473.0,1033,Ignacio Martínez,44,Santiago,3,55980.0,920.02,18835569.46,51502719.6,Bajo,Alimentos,0.010127359296267829,3,49484.0
227,2025-04-18,Moda,21637.0,1032,Ignacio Martínez,44,Santiago,3,55980.0,969.23,20971229.51,54257495.4,Bajo,Vestuario,0.010748676231958323,3,49484.0
227,2025-04-13,Belleza,7374.0,1031,Ignacio Martínez,44,Santiago,3,55980.0,988.97,7292664.78,55362540.6,Bajo,Cuidado personal,0.0031354086600051245,3,49484.0
228,2025-02-11,Deportes,43393.0,1037,Vicente Céspedes,58,Santiago,6,438418.0,960.81,41692428.33,421236398.58,Alto,Deportes,0.02236153813306004,6,444454.0
228,2025-11-08,Juguetes,111431.0,1036,Vicente Céspedes,58,Santiago,6,438418.0,940.84,104838742.04,412481191.12,Alto,Entretenimiento,0.058678687334528995,6,444454.0
228,2025-07-27,Moda,123151.0,1038,Vicente Céspedes,58,Santiago,6,438418.0,951.27,117149851.77,417053890.86,Alto,Vestuario,0.06493455888632675,6,444454.0
228,2025-03-22,Electrónica,114692.0,1034,Vicente Céspedes,58,Santiago,6,438418.0,926.15,106221995.8,406040830.7,Alto,Tecnología,0.060419335553847466,6,444454.0
228,2025-10-10,Deportes,25871.0,1039,Vicente Céspedes,58,Santiago,6,438418.0,948.77,24545628.669999998,415957845.86,Alto,Deportes,0.013008689896660689,6,444454.0
228,2025-04-03,Deportes,25916.0,1035,Vicente Céspedes,58,Santiago,6,438418.0,949.83,24615794.28,416422568.94,Alto,Deportes,0.013032709881287899,6,444454.0
229,2025-09-24,Belleza,29388.0,1041,Tomás Soto,59,Valparaíso,5,143760.0,952.87,28002943.56,136984591.2,Medio,Cuidado personal,0.014885985139636177,5,143788.0
229,2026-01-22,Hogar,33382.0,1042,Tomás Soto,59,Valparaíso,5,143760.0,911.18,30417010.759999998,130991236.8,Medio,Hogar,0.017017892219660092,5,143788.0
229,2025-05-22,Deportes,7174.0,1044,Tomás Soto,59,Valparaíso,5,143760.0,942.21,6759414.54,135452109.6,Medio,Deportes,0.0030286531727730806,5,143788.0
229,2025-05-28,Moda,17095.0,1043,Tomás Soto,59,Valparaíso,5,143760.0,937.93,16033913.35,134836816.79999998,Medio,Vestuario,0.008324259116918609,5,143788.0
229,2025-11-15,Juguetes,56749.0,1040,Tomás Soto,59,Valparaíso,5,143760.0,925.63,52528576.87,133068568.8,Medio,Entretenimiento,0.02949066957041592,5,143788.0
230,2025-06-06,Hogar,31828.0,1045,Valentina Vergara,20,Valparaíso,2,63224.0,930.79,29625184.119999997,58848266.96,Bajo,Hogar,0.016188402083867112,2,60171.0
230,2025-07-19,Electrónica,28343.0,1046,Valentina Vergara,20,Valparaíso,2,63224.0,966.78,27401445.54,61123698.72,Bajo,Tecnología,0.014328187718848749,2,60171.0
231,2026-01-04,Deportes,6489.0,1050,Benjamín Martínez,24,Santiago,6,125732.0,911.18,5912647.02,114564483.75999999,Medio,Deportes,0.0026630156290033307,6,123728.0
231,2025-05-16,Hogar,33908.0,1048,Benjamín Martínez,24,Santiago,6,125732.0,940.25,31881997.0,118219513.0,Medio,Hogar,0.017298659151080364,6,123728.0
231,2025-03-23,Hogar,2220.0,1049,Benjamín Martínez,24,Santiago,6,125732.0,926.15,2056053.0,116446691.8,Medio,Hogar,0.0003843197540353574,6,123728.0
231,2025-09-18,Electrónica,20138.0,1051,Benjamín Martínez,24,Santiago,6,125732.0,948.57,19102302.66,119265603.24000001,Medio,Tecnología,0.009948543855154155,6,123728.0
231,2025-09-25,Alimentos,3127.0,1047,Benjamín Martínez,24,Santiago,6,125732.0,953.24,2980781.48,119852771.68,Medio,Alimentos,0.0008684558886326758,6,123728.0
231,2025-02-06,Electrónica,57846.0,1052,Benjamín Martínez,24,Santiago,6,125732.0,969.47,56079961.620000005,121893402.04,Medio,Tecnología,0.030076223417883678,6,123728.0
232,2025-12-19,Moda,3134.0,1057,Gabriel Pérez,53,Santiago,7,128605.0,914.99,2867578.66,117672288.95,Medio,Vestuario,0.0008721923306857973,7,126429.0
232,2025-11-30,Moda,1500.0,1055,Gabriel Pérez,53,Santiago,7,128605.0,929.14,1393710.0,119492049.7,Medio,Vestuario,0.0,7,126429.0
232,2025-03-25,Moda,8674.0,1058,Gabriel Pérez,53,Santiago,7,128605.0,926.41,8035680.34,119140958.05,Medio,Vestuario,0.0038293193270134084,7,126429.0
232,2025-03-27,Electrónica,81251.0,1053,Gabriel Pérez,53,Santiago,7,128605.0,920.98,74830545.98,118442632.9,Medio,Tecnología,0.042569284311213595,7,126429.0
232,2025-07-30,Deportes,11827.0,1059,Gabriel Pérez,53,Santiago,7,128605.0,970.09,11473254.43,124758424.45,Medio,Deportes,0.005512319583226578,7,126429.0
232,2025-08-19,Belleza,3403.0,1056,Gabriel Pérez,53,Santiago,7,128605.0,966.24,3288114.72,124263295.2,Medio,Cuidado personal,0.001015778461012896,7,126429.0
232,2025-02-07,Electrónica,16640.0,1054,Gabriel Pérez,53,Santiago,7,128605.0,967.59,16100697.6,124436911.95,Medio,Tecnología,0.00808139038346571,7,126429.0
233,2025-03-21,Moda,10363.0,1064,Ana Torres,22,Santiago,5,33203.0,926.15,9597692.45,30750958.45,Bajo,Vestuario,0.004730869416688018,5,36978.0
233,2025-04-14,Moda,18524.0,1063,Ana Torres,22,Santiago,5,33203.0,978.09,18118139.16,32475522.27,Bajo,Vestuario,0.009087027073191561,5,36978.0
233,2025-11-08,Hogar,1500.0,1060,Ana Torres,22,Santiago,5,33203.0,940.84,1411260.0,31238710.52,Bajo,Hogar,0.0,5,36978.0
233,2025-05-11,Moda,4484.0,1062,Ana Torres,22,Santiago,5,33203.0,941.22,4220430.48,31251327.66,Bajo,Vestuario,0.0015927918695020924,5,36978.0
233,2026-03-01,Moda,2107.0,1061,Ana Torres,22,Santiago,5,33203.0,911.18,1919856.26,30253909.54,Bajo,Vestuario,0.0003240029037492527,5,36978.0
234,2025-02-15,Electrónica,23574.0,1065,Fernanda Martínez,19,Santiago,2,85618.0,949.52,22383984.48,81296003.36,Medio,Tecnología,0.011782603125800666,2,88096.0
234,2025-04-13,Belleza,64522.0,1066,Fernanda Martínez,19,Santiago,2,85618.0,988.97,63810322.34,84673633.46000001,Medio,Cuidado personal,0.0336397215816893,2,88096.0
235,2025-02-05,Electrónica,49302.0,1069,Benjamín Muñoz,29,Santiago,3,91475.0,977.58,48196649.160000004,89424130.5,Medio,Tecnología,0.02551562900333077,3,91766.0
235,2025-04-23,Alimentos,27876.0,1067,Benjamín Muñoz,29,Santiago,3,91475.0,950.04,26483315.04,86904909.0,Medio,Alimentos,0.014078913656161927,3,91766.0
235,2025-04-14,Belleza,14588.0,1068,Benjamín Muñoz,29,Santiago,3,91475.0,978.09,14268376.92,89470782.75,Medio,Cuidado personal,0.006986079084464941,3,91766.0
236,2025-05-04,Deportes,27317.0,1071,Daniela Vergara,40,Concepción,3,66299.0,955.67,26106037.39,63359965.33,Bajo,Deportes,0.013780532069348364,3,65035.0
236,2025-08-19,Juguetes,5485.0,1070,Daniela Vergara,40,Concepción,3,66299.0,966.24,5299826.4,64060745.76,Bajo,Entretenimiento,0.0021271030830984712,3,65035.0
236,2025-04-11,Electrónica,32233.0,1072,Daniela Vergara,40,Concepción,3,66299.0,988.97,31877470.01,65567722.03,Bajo,Tecnología,0.016404581945512,3,65035.0
237,2025-05-28,Belleza,7786.0,1074,Joaquín Martínez,34,Santiago,5,126680.0,937.93,7302722.9799999995,118816972.39999999,Medio,Cuidado personal,0.0033553249637031345,5,125309.0
237,2025-12-18,Alimentos,28284.0,1076,Joaquín Martínez,34,Santiago,5,126680.0,917.45,25949155.8,116222566.0,Medio,Alimentos,0.014296694850115296,5,125309.0
237,2025-12-24,Alimentos,11413.0,1073,Joaquín Martínez,34,Santiago,5,126680.0,906.44,10345199.72,114827819.2,Medio,Alimentos,0.005291335724656248,5,125309.0
237,2025-12-04,Electrónica,51752.0,1077,Joaquín Martínez,34,Santiago,5,126680.0,919.46,47583893.92,116477192.80000001,Medio,Tecnología,0.02682338372192331,5,125309.0
237,2025-10-04,Electrónica,26074.0,1075,Joaquín Martínez,34,Santiago,5,126680.0,961.54,25071193.96,121807887.19999999,Medio,Tecnología,0.013117046716201213,5,125309.0
238,2025-12-25,Moda,5004.0,1078,Pablo Díaz,27,Santiago,6,225347.0,906.44,4535825.760000001,204263534.68,Medio,Vestuario,0.001870356136305406,6,221068.0
238,2025-03-14,Electrónica,23730.0,1079,Pablo Díaz,27,Santiago,6,225347.0,940.2,22310946.0,211871249.4,Medio,Tecnología,0.01186587240584166,6,221068.0
238,2025-06-08,Hogar,104687.0,1083,Pablo Díaz,27,Santiago,6,225347.0,930.79,97441612.72999999,209750734.13,Medio,Hogar,0.05507889230506448,6,221068.0
238,2025-12-29,Alimentos,27494.0,1081,Pablo Díaz,27,Santiago,6,225347.0,904.54,24869422.759999998,203835375.38,Medio,Alimentos,0.013875010675548723,6,221068.0
238,2025-04-29,Electrónica,21793.0,1080,Pablo Díaz,27,Santiago,6,225347.0,937.54,20431809.22,211271826.38,Medio,Tecnología,0.010831945511999317,6,221068.0
238,2025-06-21,Deportes,38360.0,1082,Pablo Díaz,27,Santiago,6,225347.0,943.36,36187289.6,212583345.92000002,Medio,Deportes,0.01967503629686566,6,221068.0
239,2025-03-10,Alimentos,10633.0,1086,Mateo Martínez,27,Santiago,7,68480.0,928.25,9870082.25,63566560.0,Bajo,Alimentos,0.004874989324451277,7,75226.0
239,2025-09-06,Alimentos,13727.0,1088,Mateo Martínez,27,Santiago,7,68480.0,971.22,13331936.94,66509145.6,Bajo,Alimentos,0.006526496711930993,7,75226.0
239,2025-09-13,Moda,3510.0,1090,Mateo Martínez,27,Santiago,7,68480.0,962.73,3379182.3000000003,65927750.4,Bajo,Vestuario,0.0010728926466820395,7,75226.0
239,2025-07-30,Alimentos,9501.0,1087,Mateo Martínez,27,Santiago,7,68480.0,970.09,9216825.09,66431763.2,Bajo,Alimentos,0.0042707532667179094,7,75226.0
239,2025-07-11,Deportes,16712.0,1089,Mateo Martínez,27,Santiago,7,68480.0,950.43,15883586.159999998,65085446.4,Bajo,Deportes,0.008119822358869246,7,75226.0
239,2025-07-30,Belleza,5146.0,1084,Mateo Martínez,27,Santiago,7,68480.0,970.09,4992083.140000001,66431763.2,Bajo,Cuidado personal,0.0019461525322401572,7,75226.0
239,2025-06-28,Belleza,15997.0,1085,Mateo Martínez,27,Santiago,7,68480.0,930.67,14887927.99,63732281.599999994,Bajo,Cuidado personal,0.00773817149201469,7,75226.0
240,2025-04-19,Electrónica,13918.0,1093,Lucas Torres,26,Santiago,3,55122.0,969.23,13489743.14,53425896.06,Bajo,Tecnología,0.006628448202237595,3,52964.0
240,2025-09-06,Electrónica,25965.0,1092,Lucas Torres,26,Santiago,3,55122.0,971.22,25217727.3,53535588.84,Bajo,Tecnología,0.013058864975659749,3,52964.0
240,2025-03-16,Alimentos,13081.0,1091,Lucas Torres,26,Santiago,3,55122.0,940.2,12298756.200000001,51825704.400000006,Bajo,Alimentos,0.006181676488171492,3,52964.0
241,2025-05-30,Hogar,21716.0,1095,Camila Sepúlveda,24,Santiago,4,46769.0,937.37,20355926.92,43839857.53,Bajo,Hogar,0.01079084464941498,4,42626.0
241,2025-05-03,Deportes,1500.0,1096,Camila Sepúlveda,24,Santiago,4,46769.0,955.67,1433505.0,44695730.23,Bajo,Deportes,0.0,4,42626.0
241,2025-06-29,Moda,4792.0,1094,Camila Sepúlveda,24,Santiago,4,46769.0,930.67,4459770.64,43526505.23,Bajo,Vestuario,0.0017571953198394397,4,42626.0
241,2025-05-12,Alimentos,14618.0,1097,Camila Sepúlveda,24,Santiago,4,46769.0,933.26,13642394.68,43647636.94,Bajo,Alimentos,0.007002092407549748,4,42626.0
242,2025-07-14,Moda,56640.0,1098,Vicente Martínez,62,Santiago,2,126475.0,955.73,54132547.2,120875951.75,Medio,Vestuario,0.029432487829874454,2,122951.0
242,2025-06-25,Deportes,66311.0,1099,Vicente Martínez,62,Santiago,2,126475.0,937.89,62192423.79,118619637.75,Medio,Deportes,0.03459464941497993,2,122951.0
243,2025-08-03,Moda,8972.0,1100,Sofía Silva,39,Antofagasta,6,237596.0,976.8,8763849.6,232083772.79999998,Medio,Vestuario,0.003988385002989154,6,238005.0
243,2025-04-10,Juguetes,24597.0,1101,Sofía Silva,39,Antofagasta,6,237596.0,1000.01,24597245.97,237598375.96,Medio,Entretenimiento,0.01232865744299257,6,238005.0
243,2025-04-29,Moda,120962.0,1105,Sofía Silva,39,Antofagasta,6,237596.0,937.54,113406713.47999999,222755753.84,Medio,Vestuario,0.06376612007857203,6,238005.0
243,2025-05-23,Deportes,60765.0,1104,Sofía Silva,39,Antofagasta,6,237596.0,944.84,57413202.6,224490204.64000002,Medio,Deportes,0.031634319754035356,6,238005.0
243,2025-05-15,Electrónica,1500.0,1102,Sofía Silva,39,Antofagasta,6,237596.0,939.43,1409145.0,223204810.28,Medio,Tecnología,0.0,6,238005.0
243,2025-03-21,Electrónica,21209.0,1103,Sofía Silva,39,Antofagasta,6,237596.0,926.15,19642715.349999998,220049535.4,Medio,Tecnología,0.01052021948928175,6,238005.0
244,2025-09-23,Hogar,7045.0,1107,Lucas Rojas,46,Santiago,7,49886.0,954.72,6726002.4,47627161.92,Bajo,Hogar,0.002959795883508412,7,52194.0
244,2025-10-04,Juguetes,4579.0,1109,Lucas Rojas,46,Santiago,7,49886.0,961.54,4402891.66,47967384.44,Bajo,Entretenimiento,0.001643500725937313,7,52194.0
244,2025-04-13,Moda,8371.0,1111,Lucas Rojas,46,Santiago,7,49886.0,988.97,8278667.87,49335757.42,Bajo,Vestuario,0.003667584763856862,7,52194.0
244,2025-05-05,Moda,7495.0,1110,Lucas Rojas,46,Santiago,7,49886.0,940.95,7052420.25,46940231.7,Bajo,Vestuario,0.0031999957297805105,7,52194.0
244,2025-04-07,Moda,5800.0,1106,Lucas Rojas,46,Santiago,7,49886.0,975.82,5659756.0,48679756.52,Bajo,Vestuario,0.0022952429754889403,7,52194.0
244,2025-08-01,Belleza,5734.0,1112,Lucas Rojas,46,Santiago,7,49886.0,976.8,5600971.2,48728644.8,Bajo,Cuidado personal,0.0022600136647023656,7,52194.0
244,2026-01-13,Desconocido,13170.0,1108,Lucas Rojas,46,Santiago,7,49886.0,911.18,12000240.6,45455125.48,Bajo,No especificado,0.006229182679989752,7,52194.0
245,2026-01-08,Desconocido,16307.0,1114,Lucas Sepúlveda,29,Valparaíso,2,26431.0,911.18,14858612.26,24083398.58,Bajo,No especificado,0.007903642497224358,2,25436.0
245,2025-04-26,Juguetes,9129.0,1113,Lucas Sepúlveda,29,Valparaíso,2,26431.0,937.81,8561267.49,24787256.11,Bajo,Entretenimiento,0.004072188060466308,2,25436.0
246,2025-08-03,Hogar,18251.0,1117,Sofía Pérez,33,Valparaíso,3,72627.0,976.8,17827576.8,70942053.6,Bajo,Hogar,0.008941305833119823,3,70183.0
246,2025-06-02,Electrónica,32235.0,1116,Sofía Pérez,33,Valparaíso,3,72627.0,941.97,30364402.95,68412455.19,Bajo,Tecnología,0.01640564950038432,3,70183.0
246,2025-06-14,Deportes,19697.0,1115,Sofía Pérez,33,Valparaíso,3,72627.0,936.36,18443482.92,68005017.72,Bajo,Deportes,0.009713148005807498,3,70183.0
247,2025-08-09,Electrónica,18934.0,1119,Fernanda Contreras,26,Santiago,2,41174.0,971.88,18401575.919999998,40016187.12,Bajo,Tecnología,0.009305875822017251,2,38492.0
247,2025-05-19,Juguetes,19558.0,1118,Fernanda Contreras,26,Santiago,2,41174.0,944.46,18471748.68,38887196.04,Bajo,Entretenimiento,0.009638952942181228,2,38492.0
248,2025-06-29,Belleza,14856.0,1121,Pablo Díaz,18,Santiago,2,18639.0,930.67,13826033.52,17346758.13,Bajo,Cuidado personal,0.00712913143735588,2,21420.0
248,2025-07-28,Hogar,6564.0,1120,Pablo Díaz,18,Santiago,2,18639.0,957.82,6287130.48,17852806.98,Bajo,Hogar,0.002703048936715347,2,21420.0
249,2025-11-06,Alimentos,84005.0,1123,Fernanda Díaz,18,La Serena,3,215864.0,945.6,79435128.0,204120998.4,Medio,Alimentos,0.044039307370398836,3,216133.0
249,2025-10-18,Belleza,46828.0,1124,Fernanda Díaz,18,La Serena,3,215864.0,956.13,44773655.64,206394046.32,Medio,Cuidado personal,0.02419506362627039,3,216133.0
249,2025-04-21,Juguetes,85300.0,1122,Fernanda Díaz,18,La Serena,3,215864.0,968.71,82630963.0,209109615.44,Medio,Entretenimiento,0.04473054915022632,3,216133.0
250,2025-09-05,Hogar,10306.0,1125,Ana Muñoz,18,Antofagasta,2,60738.0,971.22,10009393.32,58989960.36,Bajo,Hogar,0.004700444102826886,2,56552.0
250,2025-11-23,Deportes,46246.0,1126,Ana Muñoz,18,Antofagasta,2,60738.0,929.0,42962534.0,56425602.0,Bajo,Deportes,0.023884405158425142,2,56552.0
251,2025-10-13,Moda,46537.0,1129,Valentina Flores,18,Santiago,3,94240.0,954.37,44413516.69,89939828.8,Medio,Vestuario,0.024039734392347765,3,96780.0
251,2025-10-06,Moda,28744.0,1127,Valentina Flores,18,Santiago,3,94240.0,963.17,27685358.48,90769140.8,Medio,Vestuario,0.014542232470748996,3,96780.0
251,2025-09-29,Juguetes,21499.0,1128,Valentina Flores,18,Santiago,3,94240.0,958.9,20615391.099999998,90366736.0,Medio,Entretenimiento,0.010675014945768212,3,96780.0
252,2025-08-04,Electrónica,4599.0,1131,Benjamín Muñoz,21,Santiago,3,49867.0,967.48,4449440.5200000005,48245325.160000004,Bajo,Tecnología,0.0016541762746605175,3,49594.0
252,2025-09-08,Electrónica,40295.0,1130,Benjamín Muñoz,21,Santiago,3,49867.0,964.58,38867751.1,48100710.86,Bajo,Tecnología,0.020707895635835683,3,49594.0
252,2025-05-26,Belleza,4700.0,1132,Benjamín Muñoz,21,Santiago,3,49867.0,940.81,4421807.0,46915372.269999996,Bajo,Cuidado personal,0.0017080877957126996,3,49594.0
253,2025-04-02,Deportes,37737.0,1134,Valentina Céspedes,51,Santiago,6,225366.0,946.28,35709768.36,213259338.48,Medio,Deportes,0.01934249295413784,6,226108.0
253,2025-05-17,Juguetes,78807.0,1136,Valentina Céspedes,51,Santiago,6,225366.0,940.25,74098281.75,211900381.5,Medio,Entretenimiento,0.04126473225723802,6,226108.0
253,2025-08-14,Belleza,72854.0,1135,Valentina Céspedes,51,Santiago,6,225366.0,952.37,69383963.98,214631817.42,Medio,Cuidado personal,0.03808715517977624,6,226108.0
253,2025-12-03,Hogar,16400.0,1138,Valentina Céspedes,51,Santiago,6,225366.0,925.37,15176068.0,208546935.42,Medio,Hogar,0.007953283798787257,6,226108.0
253,2025-10-17,Electrónica,18119.0,1133,Valentina Céspedes,51,Santiago,6,225366.0,956.13,17324119.47,215479193.58,Medio,Tecnología,0.008870847211546674,6,226108.0
253,2025-12-25,Moda,2191.0,1137,Valentina Céspedes,51,Santiago,6,225366.0,906.44,1986010.04,204280757.04000002,Medio,Vestuario,0.0003688402083867111,6,226108.0
254,2025-09-24,Deportes,1500.0,1140,Mateo Flores,34,Valparaíso,6,119936.0,952.87,1429305.0,114283416.32000001,Medio,Deportes,0.0,6,127018.0
254,2025-08-07,Moda,30213.0,1141,Mateo Flores,34,Valparaíso,6,119936.0,976.42,29500577.459999997,117107909.11999999,Medio,Vestuario,0.015326351524468358,6,127018.0
254,2025-08-16,Hogar,14848.0,1143,Mateo Flores,34,Valparaíso,6,119936.0,952.37,14140789.76,114223448.32000001,Medio,Hogar,0.007124861217866599,6,127018.0
254,2025-05-30,Moda,24483.0,1144,Mateo Flores,34,Valparaíso,6,119936.0,937.37,22949629.71,112424408.32000001,Medio,Vestuario,0.012267806815270305,6,127018.0
254,2025-08-23,Alimentos,29826.0,1139,Mateo Flores,34,Valparaíso,6,119936.0,968.63,28890358.38,116173607.67999999,Medio,Alimentos,0.015119779656674354,6,127018.0
254,2025-12-09,Desconocido,26148.0,1142,Mateo Flores,34,Valparaíso,6,119936.0,920.02,24056682.96,110343518.72,Medio,No especificado,0.01315654624647707,6,127018.0
255,2025-05-15,Electrónica,21198.0,1145,Joaquín Contreras,50,Concepción,6,129485.0,939.43,19914037.14,121642093.55,Medio,Tecnología,0.010514347937483987,6,127825.0
255,2025-07-30,Hogar,11909.0,1149,Joaquín Contreras,50,Concepción,6,129485.0,970.09,11552801.81,125612103.65,Medio,Hogar,0.005556089332991716,6,127825.0
255,2025-11-06,Electrónica,13988.0,1146,Joaquín Contreras,50,Concepción,6,129485.0,945.6,13227052.8,122441016.0,Medio,Tecnología,0.006665812622768811,6,127825.0
255,2025-07-28,Juguetes,37147.0,1148,Joaquín Contreras,50,Concepción,6,129485.0,957.82,35580139.54,124023322.7,Medio,Entretenimiento,0.019027564266803312,6,127825.0
255,2025-10-02,Moda,11597.0,1147,Joaquín Contreras,50,Concepción,6,129485.0,959.19,11123726.43,124200717.15,Medio,Vestuario,0.0053895507729097274,6,127825.0
255,2025-04-21,Juguetes,31986.0,1150,Joaquín Contreras,50,Concepción,6,129485.0,968.71,30985158.060000002,125433414.35000001,Medio,Entretenimiento,0.016272738918780425,6,127825.0
256,2025-06-05,Belleza,1500.0,1152,Camila Soto,40,Santiago,4,147905.0,936.89,1405335.0,138570715.45,Medio,Cuidado personal,0.0,4,148490.0
256,2025-09-15,Belleza,28661.0,1151,Camila Soto,40,Santiago,4,147905.0,954.58,27359217.380000003,141187154.9,Medio,Cuidado personal,0.014497928943547699,4,148490.0
256,2025-03-19,Electrónica,39269.0,1153,Camila Soto,40,Santiago,4,147905.0,917.97,36047763.93,135772352.85,Medio,Tecnología,0.020160239986335298,4,148490.0
256,2025-10-19,Belleza,79060.0,1154,Camila Soto,40,Santiago,4,147905.0,956.13,75591637.8,141416407.65,Medio,Cuidado personal,0.041399777948586555,4,148490.0
257,2025-10-05,Moda,17847.0,1157,Joaquín Martínez,35,Santiago,4,39963.0,961.54,17160604.38,38426023.019999996,Bajo,Vestuario,0.008725659748911095,4,36957.0
257,2025-06-11,Juguetes,16110.0,1158,Joaquín Martínez,35,Santiago,4,39963.0,938.88,15125356.8,37520461.44,Bajo,Entretenimiento,0.007798488342300795,4,36957.0
257,2025-04-10,Electrónica,1500.0,1155,Joaquín Martínez,35,Santiago,4,39963.0,1000.01,1500015.0,39963399.63,Bajo,Tecnología,0.0,4,36957.0
257,2025-10-06,Juguetes,1500.0,1156,Joaquín Martínez,35,Santiago,4,39963.0,963.17,1444755.0,38491162.71,Bajo,Entretenimiento,0.0,4,36957.0
258,2025-06-23,Hogar,27752.0,1159,Camila Pérez,24,Temuco,2,126245.0,947.03,26281976.56,119557802.35,Medio,Hogar,0.014012725254078059,2,129608.0
258,2025-07-19,Deportes,101856.0,1160,Camila Pérez,24,Temuco,2,126245.0,966.78,98472343.67999999,122051141.1,Medio,Deportes,0.053567768383294904,2,129608.0
259,2025-03-10,Deportes,47494.0,1163,Valentina Céspedes,41,Santiago,6,168625.0,928.25,44086305.5,156526156.25,Medio,Deportes,0.024550559398753096,6,165644.0
259,2025-11-12,Electrónica,20697.0,1161,Valentina Céspedes,41,Santiago,6,168625.0,936.89,19390812.33,157983076.25,Medio,Tecnología,0.010246925441967716,6,165644.0
259,2025-08-01,Juguetes,28242.0,1166,Valentina Céspedes,41,Santiago,6,168625.0,976.8,27586785.599999998,164712900.0,Medio,Entretenimiento,0.014274276197796566,6,165644.0
259,2025-03-18,Juguetes,11210.0,1165,Valentina Céspedes,41,Santiago,6,168625.0,923.32,10350417.200000001,155694835.0,Medio,Entretenimiento,0.005182978905115723,6,165644.0
259,2025-12-31,Electrónica,41934.0,1162,Valentina Céspedes,41,Santiago,6,168625.0,911.18,38209422.12,153647727.5,Medio,Tecnología,0.02158275685370228,6,165644.0
259,2025-03-22,Hogar,16067.0,1164,Valentina Céspedes,41,Santiago,6,168625.0,926.15,14880452.049999999,156172043.75,Medio,Hogar,0.007775535912545905,6,165644.0
260,2025-08-16,Juguetes,74613.0,1168,Vicente Martínez,44,Valparaíso,5,245523.0,952.37,71059182.81,233828739.51,Medio,Entretenimiento,0.03902606968998207,5,248375.0
260,2025-11-24,Alimentos,8539.0,1170,Vicente Martínez,44,Valparaíso,5,245523.0,937.36,8004117.04,230143439.28,Medio,Alimentos,0.003757259373131779,5,248375.0
260,2025-10-28,Electrónica,84112.0,1171,Vicente Martínez,44,Valparaíso,5,245523.0,938.19,78913037.28,230347223.37,Medio,Tecnología,0.04409642155606798,5,248375.0
260,2026-01-08,Belleza,24519.0,1169,Vicente Martínez,44,Valparaíso,5,245523.0,911.18,22341222.419999998,223715647.14,Medio,Cuidado personal,0.012287022802972072,5,248375.0
