ID_Cliente,Fecha,Categoria,Monto,ID_Transaccion,Nombre,Edad,Ciudad,Cantidad_Compras,Monto_Total,Valor_Dolar
182,2025-04-25,Moda,64306,809,Valentina Céspedes,47.0,Santiago,7,200149,937.81
131,2025-06-23,Belleza,32593,586,Vicente Martínez,41.0,Temuco,6,117542,947.03
267,2025-03-26,Belleza,21686,1194,Pablo Silva,36.0,Santiago,4,58791,919.92
489,2025-10-24,Deportes,7684,2180,Fernanda Rojas,34.0,Santiago,10,136926,945.34
288,2025-07-26,Alimentos,46460,1288,Vicente Vergara,26.0,Santiago,5,268697,
283,2025-08-14,Moda,6534,1265,Joaquín Céspedes,18.0,Valparaíso,6,142983,952.37
202,2026-01-19,Hogar,26303,893,Antonia Silva,30.0,Santiago  ,7,302877,
99,2025-07-10,Alimentos,17951,448,Lucas Silva,34.0,Talca,6,283508,948.33
231,2025-05-16,Hogar,33908,1048,Benjamín Martínez,24.0,Santiago,6,125732,940.25
313,2025-08-22,Electrónica,46201,1394,Camila Vergara,32.0,Talca,4,104924,968.63
408,2025-08-21,Hogar,33446,1826,Camila Muñoz,35.0,Santiago,6,213680,965.06
437,2025-08-20,Hogar,35816,1951,Vicente Muñoz,29.0,Temuco,5,174564,963.57
432,2025-08-26,Juguetes,6792,1932,Daniela Vergara,42.0,Santiago,3,65089,962.51
11,2025-05-18,Hogar,17317,46,Tomás Flores,,Santiago,5,150627,
431,2025-11-25,Juguetes,20669,1928,Sofía Contreras,33.0,Santiago  ,5,144048,939.57
364,2026-01-25,Belleza,5621,1600,Gabriel Martínez,18.0,Valparaíso,6,75876,
62,2025-06-21,Moda,30135,295,Daniela González,35.0,Santiago,8,111464,
222,2025-06-01,Deportes,1719,1011,Benjamín Flores,42.0,Santiago,4,35877,
132,2025-12-17,Moda,27141,589,Vicente Díaz,47.0,Antofagasta,3,128908,913.74
399,2026-01-01,,39389,1776,Martina González,40.0,Santiago,4,170636,
143,2025-03-27,Alimentos,41200,638,Martina Sepúlveda,45.0,Santiago,4,122993,920.98
298,2025-10-17,Electrónica,22036,1338,Pablo Soto,34.0,Santiago,5,60240,956.13
406,2025-11-20,Hogar,93999,1801,Tomás Vergara,40.0,Concepción,13,379598,931.36
96,2025-04-23,Deportes,98464,437,Martina Sepúlveda,30.0,Santiago,2,140857,950.04
476,2025-04-02,Alimentos,15105,2114,Fernanda Rojas,18.0,Concepción,7,355255,946.28
85,2025-07-10,Alimentos,120562,394,Lucas Pérez,33.0,Temuco,7,344709,948.33
177,2025-02-08,Deportes,15979,787,Daniela Silva,28.0,Temuco,8,237786,
121,2025-11-18,Moda,21594,535,Pablo Soto,18.0,La Serena,4,132910,919.82
8,2025-08-16,Electrónica,5651,31,Joaquín Rojas,23.0,Antofagasta,4,115258,
298,2025-04-10,Moda,15636,1337,Pablo Soto,34.0,Santiago,5,60240,1000.01
319,2025-12-10,Juguetes,13412,1414,Antonia Vergara,38.0,Concepción,6,103936,926.89
228,2025-07-27,Moda,123151,1038,Vicente Céspedes,58.0,Santiago,6,438418,
375,2026-01-01,Alimentos,45484,1660,Gabriel Vergara,40.0,La Serena,5,180519,
440,2025-08-07,Juguetes,101061,1969,Josefa Contreras,38.0,SANTIAGO,5,308188,976.42
241,2025-05-30,Hogar,21716,1095,Camila Sepúlveda,24.0,Santiago,4,46769,937.37
153,2025-11-08,Belleza,34784,681,Antonia Muñoz,23.0,Concepción,3,60187,
74,2025-10-19,Juguetes,23673,345,Camila González,24.0,La Serena,1,24578,
125,2025-04-05,Moda,2165,557,Gabriel Silva,35.0,Talca  ,5,48915,
208,2025-05-02,Hogar,27856,932,Catalina Silva,,La Serena,8,176337,955.67
144,2025-02-11,Moda,6945,644,Pablo Soto,53.0,Santiago,6,124824,960.81
273,2025-04-09,,6203,1224,Valentina González,54.0,Concepción,5,129998,993.89
76,2026-01-31,Juguetes,38025,353,Benjamín Pérez,43.0,Valparaíso,6,242674,
20,2025-07-17,Juguetes,47275,92,Benjamín Silva,18.0,Antofagasta,3,171873,965.65
211,2025-10-14,Alimentos,17827,949,Martina Vergara,37.0,Talca,5,111866,957.66
399,2025-08-19,Belleza,3601,1777,Martina González,40.0,Santiago,4,170636,966.24
228,2025-03-22,Electrónica,114692,1034,Vicente Céspedes,58.0,Santiago,6,438418,
353,2026-01-28,Electrónica,37736,1558,Martina Flores,49.0,Antofagasta,4,96110,
55,2025-04-26,Hogar,20866,262,Benjamín Flores,,Santiago,6,180447,
204,2025-03-12,Electrónica,9000,904,Joaquín Muñoz,21.0,Temuco,6,90057,937.45
370,2025-12-22,Moda,135491,1641,Fernanda González,41.0,Santiago,6,271025,909.9
95,2026-01-13,Electrónica,1653,434,Gabriel Díaz,52.0,Santiago,4,122811,
128,2025-09-23,Hogar,20406,568,Fernanda Pérez,27.0,Santiago  ,6,119686,954.72
155,2025-12-01,Hogar,25033,687,Pablo Contreras,35.0,Antofagasta,3,44044,928.16
219,2025-10-21,Juguetes,17894,995,Pablo Rojas,18.0,Concepción,5,110395,953.21
179,2025-12-19,Moda,38114,793,Antonia Contreras,43.0,Santiago,4,119994,914.99
237,2025-05-28,Belleza,7786,1074,Joaquín Martínez,34.0,Santiago,5,126680,937.93
433,2025-07-13,Belleza,74020,1936,Ignacio Rojas,18.0,Santiago,3,97329,
63,2025-09-14,Deportes,33430,301,Josefa Soto,48.0,,8,403211,
152,2026-02-01,Electrónica,29501,678,Martina Vergara,39.0,Temuco,5,98425,
235,2025-04-14,Belleza,14588,1068,Benjamín Muñoz,29.0,Santiago,3,91475,978.09
221,2025-05-07,Deportes,78961,1005,Camila Céspedes,39.0,Valparaíso,4,115199,939.67
65,2025-10-07,Belleza,62060,316,Pablo Torres,37.0,Concepción,3,91226,963.09
383,2026-01-20,Moda,10452,1707,Antonia Soto,34.0,Temuco,7,185769,
100,2026-02-04,Belleza,40585,454,Camila Silva,22.0,Concepción,3,109044,
136,2025-03-21,,78505,602,Mateo Vergara,42.0,Santiago,3,95853,926.15
36,2025-03-24,Belleza,16328,176,Sofía Muñoz,30.0,Santiago,3,46674,932.14
278,2025-08-14,Belleza,14692,1242,Fernanda Céspedes,48.0,Santiago,4,38836,952.37
253,2025-08-14,Belleza,72854,1135,Valentina Céspedes,51.0,Santiago,6,225366,952.37
453,2025-08-24,Electrónica,22896,2017,Benjamín Silva,35.0,Santiago,1,24805,
27,2026-01-21,,30455,124,Pablo Torres,51.0,Rancagua,5,219889,
370,2025-07-28,Hogar,7210,1642,Fernanda González,41.0,Santiago,6,271025,957.82
85,2025-08-01,Moda,31651,395,Lucas Pérez,33.0,Temuco,7,344709,976.8
319,2025-02-16,Alimentos,35833,1419,Antonia Vergara,38.0,Concepción,6,103936,
189,2025-03-12,Deportes,2418,842,Isidora Soto,36.0,La Serena,4,65099,937.45
10,2025-09-18,Electrónica,103452,40,Sofía Rojas,48.0,Santiago,8,1333744,
102,2025-04-28,Deportes,98513,463,Valentina Martínez,52.0,La Serena,6,314147,936.74
251,2025-10-13,Moda,46537,1129,Valentina Flores,18.0,Santiago,3,94240,954.37
343,2025-05-03,Belleza,30013,1512,Lucas Torres,31.0,Valparaíso,5,83843,
71,2025-09-17,Juguetes,24894,332,Fernanda Flores,28.0,Santiago,2,58250,948.57
40,2025-07-26,Moda,25144,195,Lucas González,43.0,Antofagasta,7,242135,
478,2025-06-30,Juguetes,20509,2130,Ana Silva,33.0,Santiago,7,141026,935.74
483,2025-10-30,Moda,12850,2155,Martina Contreras,28.0,La Serena,3,63630,940.57
142,2025-05-30,Electrónica,69488,635,Isidora Torres,51.0,Antofagasta,5,347936,937.37
67,2025-10-06,Hogar,5004,323,Antonia Rojas,41.0,La Serena,3,29806,963.17
389,2025-05-30,Belleza,12000,1736,Gabriel González,41.0,Santiago,5,66038,937.37
56,2025-09-10,Hogar,11623,267,Ana Contreras,40.0,SANTIAGO,7,135464,966.35
262,2025-10-06,Hogar,1500,1174,Valentina Contreras,42.0,Santiago,4,56017,963.17
405,2025-09-27,Juguetes,25960,1796,Benjamín Soto,45.0,Rancagua,4,64036,
130,2025-07-19,Belleza,20925,580,Lucas Pérez,54.0,Antofagasta,4,199345,
299,2025-08-06,Alimentos,4529,1343,Martina Díaz,34.0,La Serena,6,149096,966.02
189,2025-07-31,Hogar,16751,840,Isidora Soto,36.0,La Serena,4,65099,978.07
415,2025-05-30,Deportes,8679,1859,Ana Silva,18.0,Talca,5,32925,937.37
398,2025-05-06,Belleza,149828,1773,Valentina González,30.0,Santiago,5,265254,940.18
364,2026-01-22,Electrónica,11751,1602,Gabriel Martínez,18.0,Valparaíso,6,75876,
398,2025-05-28,Moda,11848,1771,Valentina González,30.0,Santiago,5,265254,937.93
402,2025-04-12,Electrónica,18829,1789,Fernanda González,50.0,Santiago,4,43587,
167,2026-01-10,Moda,35930,730,Mateo Contreras,52.0,Antofagasta,8,500959,
279,2025-05-20,Electrónica,13463,1248,Sofía Rojas,36.0,,3,160650,936.69
490,2025-08-05,Electrónica,1500,2187,Lucas Sepúlveda,63.0,Antofagasta,7,163898,964.28
182,2025-05-08,Deportes,23207,810,Valentina Céspedes,47.0,Santiago,7,200149,945.44
128,2025-06-07,Hogar,13227,573,Fernanda Pérez,27.0,Santiago  ,6,119686,
429,2025-10-27,Deportes,23299,1921,Ana Pérez,57.0,Concepción,5,172902,943.47
442,2025-11-03,Electrónica,32413,1983,Mateo Pérez,35.0,ANTOFAGASTA,6,189438,943.69
418,2025-03-21,Hogar,30203,1875,Camila Martínez,18.0,Santiago,6,100695,926.15
259,2025-08-01,Juguetes,28242,1166,Valentina Céspedes,41.0,Santiago,6,168625,976.8
427,2025-12-13,Electrónica,13471,1909,Gabriel Contreras,41.0,Santiago,8,309457,
12,2025-10-17,Moda,1500,54,Catalina Martínez,18.0,Antofagasta,6,121573,956.13
493,2025-08-30,Hogar,56329,2198,Fernanda Muñoz,39.0,Antofagasta,3,203724,
280,2025-10-25,Electrónica,37341,1250,Sofía Sepúlveda,30.0,,3,72129,
254,2025-08-23,Alimentos,29826,1139,Mateo Flores,34.0,Valparaíso,6,119936,
256,2025-06-05,Belleza,1500,1152,Camila Soto,40.0,Santiago,4,147905,936.89
61,2025-07-31,Alimentos,30109,291,Antonia Contreras,35.0,Santiago,5,172945,978.07
304,2025-07-18,Juguetes,6222,1362,Gabriel Torres,53.0,,6,235779,966.78
194,2025-09-04,Electrónica,23876,860,Josefa Flores,21.0,Santiago,2,35947,969.46
81,2025-11-22,Belleza,8607,366,Antonia Céspedes,42.0,Valparaíso,8,276772,
177,2025-08-30,Juguetes,107326,788,Daniela Silva,28.0,Temuco,8,237786,
287,2025-08-25,Hogar,56504,1287,Valentina González,39.0,Antofagasta,6,184961,964.15
370,2025-05-23,Electrónica,102445,1643,Fernanda González,41.0,Santiago,6,271025,944.84
293,2025-07-18,Hogar,13620,1315,Catalina Martínez,29.0,SANTIAGO,6,79282,966.78
470,2025-04-12,Alimentos,23253,2091,Antonia González,30.0,Santiago,5,136103,
131,2025-02-15,Electrónica,13935,584,Vicente Martínez,41.0,Temuco,6,117542,
188,2025-06-19,Juguetes,140295,837,Josefa Silva,43.0,Rancagua,3,388775,943.36
476,2025-12-16,Hogar,16144,2119,Fernanda Rojas,18.0,Concepción,7,355255,912.03
187,2025-04-07,Moda,25079,830,Valentina Pérez,28.0,Santiago,8,121661,975.82
488,2025-02-06,Hogar,39047,2173,Tomás Díaz,53.0,Santiago,1,37870,969.47
477,2025-08-04,Juguetes,11659,2122,Ignacio Céspedes,52.0,Valparaíso,6,78820,967.48
397,2025-11-30,Alimentos,21048,1768,Ana Contreras,45.0,Santiago,5,88986,
431,2025-08-29,Hogar,20692,1930,Sofía Contreras,33.0,Santiago  ,5,144048,967.48
477,2025-09-30,Hogar,4805,2125,Ignacio Céspedes,52.0,Valparaíso,6,78820,961.24
465,2025-08-04,Alimentos,11136,2064,Ana Flores,24.0,Rancagua,4,87431,967.48
66,2025-05-25,Deportes,19171,319,Mateo Rojas,29.0,Concepción,5,50267,
324,2026-01-18,Electrónica,96918,1434,Antonia Vergara,37.0,Concepción,3,301973,
292,2025-12-18,Alimentos,1500,1310,Martina Soto,56.0,Santiago,5,78683,917.45
397,2025-03-25,Deportes,15514,1767,Ana Contreras,45.0,Santiago,5,88986,926.41
284,2025-07-05,Juguetes,23105,1274,Benjamín Céspedes,47.0,Concepción,5,78110,
206,2025-02-18,Alimentos,30432,917,Martina Contreras,34.0,Valparaíso,2,33501,947.13
478,2025-08-10,Electrónica,16192,2128,Ana Silva,33.0,Santiago,7,141026,
73,2025-02-23,Deportes,26791,344,Benjamín Rojas,43.0,Valparaíso,7,379422,
86,2025-02-20,Electrónica,16092,399,Daniela Torres,36.0,Concepción,3,95731,951.78
131,2025-05-22,Deportes,11973,585,Vicente Martínez,41.0,Temuco,6,117542,942.21
208,2025-05-12,Electrónica,44655,931,Catalina Silva,,La Serena,8,176337,933.26
468,2025-06-15,Belleza,30571,2079,Vicente Díaz,38.0,Santiago,9,631306,
269,2025-06-08,Electrónica,2091,1205,Lucas Céspedes,25.0,Santiago,5,111300,
62,2025-11-02,Deportes,15199,293,Daniela González,35.0,Santiago,8,111464,
352,2026-01-18,Belleza,51008,1553,Ana Sepúlveda,18.0,Santiago,3,94588,
260,2025-10-28,Electrónica,84112,1171,Vicente Martínez,44.0,Valparaíso,5,245523,938.19
480,2025-07-08,Juguetes,7968,2146,Camila Contreras,63.0,Santiago,8,596687,940.28
275,2025-06-17,Deportes,27205,1232,Pablo Sepúlveda,23.0,Santiago,5,97151,935.21
30,2025-12-13,Moda,5241,142,Pablo Torres,44.0,Santiago,7,82510,
396,2025-10-28,Deportes,39032,1763,Gabriel Silva,18.0,Temuco,6,165555,938.19
1,2025-02-06,Alimentos,43234,3,Sofía Céspedes,26.0,La Serena,3,86427,969.47
377,2026-01-17,Electrónica,8479,1675,Daniela Contreras,29.0,Santiago,7,101601,
130,2025-08-30,Moda,65649,577,Lucas Pérez,54.0,Antofagasta,4,199345,
326,2026-01-31,Juguetes,3007,1449,Isidora Céspedes,30.0,Santiago,4,75680,
73,2025-03-01,Deportes,36383,340,Benjamín Rojas,43.0,Valparaíso,7,379422,
217,2025-09-08,Deportes,43353,987,Sofía Contreras,43.0,VALPARAÍSO,4,121409,964.58
56,2025-11-27,Hogar,42977,266,Ana Contreras,40.0,SANTIAGO,7,135464,930.89
82,2026-02-04,Deportes,19897,377,Pablo Sepúlveda,24.0,VALPARAÍSO,4,88528,
304,2025-07-12,Hogar,19804,1365,Gabriel Torres,53.0,,6,235779,
387,2025-07-25,Moda,27121,1727,Sofía González,39.0,Santiago,4,79355,951.27
97,2025-05-31,Hogar,14159,440,Isidora Silva,49.0,Concepción,5,88173,
57,2025-07-14,Alimentos,13626,272,Tomás Martínez,42.0,Santiago,2,32535,955.73
407,2025-07-11,Hogar,2365,1818,Pablo Pérez,18.0,Valparaíso,10,127768,950.43
291,2025-06-18,Hogar,4764,1304,Ignacio Céspedes,35.0,Santiago,6,69563,939.29
51,2025-05-12,Juguetes,10675,245,Fernanda Sepúlveda,32.0,Valparaíso,6,65689,933.26
342,2025-03-30,Belleza,31978,1506,Martina Vergara,,Antofagasta,5,189888,
447,2025-09-27,Alimentos,58744,1998,Mateo Flores,50.0,La Serena,6,119618,
234,2025-02-15,Electrónica,23574,1065,Fernanda Martínez,19.0,Santiago,2,85618,
318,2026-01-06,Belleza,62853,1413,Daniela Céspedes,36.0,Valparaíso,3,79499,
176,2025-04-30,Moda,158829,783,Benjamín Martínez,18.0,Santiago,3,233940,945.42
137,2025-06-05,Electrónica,22825,608,Lucas Rojas,41.0,Concepción,5,228832,936.89
90,2025-12-28,Moda,25276,416,Ignacio Sepúlveda,37.0,Santiago,3,96544,
58,2025-09-16,Electrónica,109821,274,Valentina Torres,18.0,VALPARAÍSO,3,237942,951.14
484,2025-08-17,Deportes,36306,2158,Fernanda Vergara,31.0,Valparaíso,5,314212,
232,2025-11-30,Moda,1500,1055,Gabriel Pérez,53.0,Santiago,7,128605,
53,2025-11-23,Hogar,9603,251,Josefa Sepúlveda,42.0,SANTIAGO,2,45965,
89,2025-12-26,Hogar,23345,414,Fernanda Sepúlveda,53.0,Santiago,2,108350,905.04
441,2025-04-22,Electrónica,24344,1978,Catalina Vergara,43.0,Santiago,5,157918,961.14
396,2025-11-06,Moda,64985,1762,Gabriel Silva,18.0,Temuco,6,165555,945.6
475,2025-03-28,Belleza,22156,2111,Lucas Muñoz,39.0,Santiago,4,60337,931.75
64,2025-03-14,Deportes,1500,311,Catalina Muñoz,49.0,Concepción,6,96146,940.2
201,2025-07-04,Belleza,14982,889,Josefa Contreras,57.0,Santiago,6,342264,927.87
259,2025-12-31,Electrónica,41934,1162,Valentina Céspedes,41.0,Santiago,6,168625,
93,2025-12-15,Moda,12151,426,Ignacio Rojas,40.0,Santiago,5,86792,912.66
493,2025-04-25,Electrónica,68108,2199,Fernanda Muñoz,39.0,Antofagasta,3,203724,937.81
325,2025-06-02,Electrónica,3114,1443,Catalina Silva,30.0,Antofagasta,9,160227,941.97
460,2025-09-14,Hogar,26992,2041,Camila Pérez,45.0,Valparaíso,3,177915,
164,2025-11-14,Hogar,24781,722,Pablo Muñoz,,Santiago,4,123755,925.63
381,2025-07-20,Moda,18970,1695,Ana Céspedes,26.0,Santiago,9,445915,
76,2025-12-13,Electrónica,16746,349,Benjamín Pérez,43.0,Valparaíso,6,242674,
289,2026-01-26,Hogar,96412,1294,Tomás Contreras,27.0,Antofagasta,8,376090,
192,2025-05-08,Hogar,2537,857,Lucas Sepúlveda,18.0,Temuco,6,156994,945.44
118,2025-08-27,Deportes,18801,527,Camila Rojas,36.0,Santiago,4,215176,965.01
297,2025-07-25,Moda,20203,1331,Ignacio Flores,30.0,Santiago,4,97618,951.27
283,2025-05-10,Electrónica,30024,1267,Joaquín Céspedes,18.0,Valparaíso,6,142983,
38,2025-05-26,Juguetes,32801,183,Ignacio Céspedes,35.0,Santiago,2,62024,940.81
35,2025-03-22,Moda,17295,171,Gabriel Silva,26.0,Santiago,7,100129,
197,2025-11-08,Juguetes,1500,875,Mateo Martínez,18.0,La Serena,7,245646,
406,2026-01-20,Belleza,38487,1806,Tomás Vergara,40.0,Concepción,13,379598,
39,2025-06-06,Hogar,101494,188,Martina Contreras,39.0,SANTIAGO,4,166486,930.79
140,2025-03-01,Juguetes,26476,620,Pablo Flores,19.0,Antofagasta,7,83225,
32,2025-05-01,Juguetes,220170,152,Isidora Muñoz,37.0,Concepción,6,68093,
33,2025-09-10,Belleza,67523,159,Sofía Muñoz,45.0,Santiago,9,211352,966.35
470,2025-08-06,Hogar,31447,2094,Antonia González,30.0,Santiago,5,136103,966.02
57,2025-08-29,Alimentos,21183,273,Tomás Martínez,42.0,Santiago,2,32535,967.48
139,2025-06-20,Moda,1892,615,Mateo Sepúlveda,43.0,La Serena,5,63124,
436,2025-12-10,Hogar,32558,1945,Camila Flores,33.0,Santiago,6,169964,926.89
232,2025-02-07,Electrónica,16640,1054,Gabriel Pérez,53.0,Santiago,7,128605,967.59
473,2026-01-11,Deportes,29954,2107,Pablo Soto,48.0,Santiago,6,140937,
81,2025-12-19,Moda,4789,372,Antonia Céspedes,42.0,Valparaíso,8,276772,914.99
47,2025-11-10,Electrónica,8188,223,Pablo Soto,18.0,SANTIAGO,9,66194,946.24
134,2026-01-12,,33076,594,Vicente Pérez,49.0,Santiago,5,97963,
469,2025-10-26,Hogar,39931,2088,Valentina Torres,34.0,Valparaíso,3,108446,
283,2025-02-19,Hogar,61669,1269,Joaquín Céspedes,18.0,Valparaíso,6,142983,950.43
466,2025-03-16,Deportes,5405,2070,Catalina Silva,,Valparaíso,6,191442,
456,2025-04-18,Belleza,72768,2026,Vicente Silva,40.0,Temuco,6,338914,
30,2025-09-29,Hogar,29559,137,Pablo Torres,44.0,Santiago,7,82510,958.9
117,2025-09-27,Hogar,11802,519,Ana Rojas,36.0,La Serena,8,136387,
396,2025-06-11,Electrónica,9646,1765,Gabriel Silva,18.0,Temuco,6,165555,938.88
72,2025-05-02,Electrónica,23490,335,Valentina Pérez,45.0,Antofagasta,4,322269,955.67
176,2025-11-13,Moda,73273,782,Benjamín Martínez,18.0,Santiago,3,233940,932.37
445,2025-09-19,Juguetes,9564,1990,Tomás Céspedes,62.0,Santiago,2,32589,
329,2025-10-05,Belleza,13969,1458,Camila Torres,45.0,Temuco,8,243402,
294,2025-10-31,Belleza,36021,1320,Mateo Sepúlveda,47.0,Santiago  ,3,117516,
208,2025-02-06,Alimentos,2133,926,Catalina Silva,,La Serena,8,176337,969.47
209,2025-04-28,Belleza,2762,941,Martina Soto,18.0,Santiago  ,10,82407,936.74
161,2025-06-29,Deportes,1500,711,Catalina Muñoz,34.0,Santiago,4,65783,
4,2025-12-10,Hogar,46545,16,Pablo Torres,32.0,Valparaíso,6,101303,926.89
233,2025-05-11,Moda,4484,1062,Ana Torres,22.0,Santiago,5,33203,
61,2025-05-29,Belleza,74575,288,Antonia Contreras,35.0,Santiago,5,172945,940.21
261,2025-09-20,Deportes,9191,1172,Fernanda Muñoz,28.0,La Serena,1,8327,
432,2025-03-08,Hogar,42513,1933,Daniela Vergara,42.0,Santiago,3,65089,
468,2025-10-12,Juguetes,210903,2083,Vicente Díaz,38.0,Santiago,9,631306,
128,2026-01-02,Hogar,2988,571,Fernanda Pérez,27.0,Santiago  ,6,119686,
147,2025-07-03,Belleza,14840,655,Ana Soto,32.0,Santiago,5,101163,926.51
394,2025-10-20,Moda,3545,1757,Vicente Flores,30.0,Santiago,2,12903,960.34
376,2025-03-31,Belleza,29327,1667,Sofía Contreras,40.0,Temuco,6,88284,946.1
102,2025-12-14,Moda,70732,466,Valentina Martínez,52.0,La Serena,6,314147,
246,2025-08-03,Hogar,18251,1117,Sofía Pérez,33.0,Valparaíso,3,72627,
42,2025-03-11,Electrónica,4047,200,Fernanda González,44.0,Valparaíso,6,100265,931.13
243,2025-05-23,Deportes,60765,1104,Sofía Silva,39.0,ANTOFAGASTA,6,237596,944.84
340,2025-06-10,Moda,18453,1504,Catalina Torres,23.0,Valparaíso,6,92219,937.09
392,2025-12-29,Electrónica,30969,1751,Valentina Vergara,,Rancagua,5,125042,904.54
215,2025-03-26,Electrónica,27462,975,Daniela Torres,45.0,La Serena,8,126845,919.92
319,2025-02-10,Hogar,16429,1415,Antonia Vergara,38.0,Concepción,6,103936,960.6
250,2025-09-05,Hogar,10306,1125,Ana Muñoz,18.0,Antofagasta,2,60738,971.22
390,2025-08-03,Belleza,41773,1743,Valentina Rojas,30.0,Concepción,5,154388,
368,2026-01-27,Moda,5630,1627,Mateo Sepúlveda,40.0,Antofagasta,2,33510,
376,2025-11-08,Moda,18258,1666,Sofía Contreras,40.0,Temuco,6,88284,
134,2025-10-22,Belleza,1802,592,Vicente Pérez,49.0,Santiago,5,97963,951.78
276,2025-07-09,Deportes,43422,1235,Benjamín Flores,55.0,Antofagasta,4,109601,945.39
393,2025-10-06,Belleza,23512,1753,Josefa Contreras,32.0,Santiago,3,130699,963.17
311,2025-12-05,,30209,1383,Joaquín González,54.0,Santiago,7,170137,918.15
471,2025-07-29,Electrónica,34764,2096,Daniela Díaz,18.0,Santiago,2,53747,969.75
399,2025-10-31,Hogar,26914,1779,Martina González,40.0,Santiago,4,170636,
468,2025-12-25,Juguetes,80081,2081,Vicente Díaz,38.0,Santiago,9,631306,
228,2025-02-11,Deportes,43393,1037,Vicente Céspedes,58.0,Santiago,6,438418,960.81
418,2025-12-17,Belleza,11218,1874,Camila Martínez,18.0,Santiago,6,100695,913.74
184,2025-12-21,Alimentos,2616,817,Joaquín Flores,37.0,Valparaíso  ,6,133934,
10,2025-07-09,Deportes,9318,44,Sofía Rojas,48.0,Santiago,8,1333744,945.39
387,2025-06-06,Hogar,9387,1725,Sofía González,39.0,Santiago,4,79355,930.79
58,2025-04-09,Moda,127918,275,Valentina Torres,18.0,VALPARAÍSO,3,237942,993.89
308,2025-12-13,Hogar,5240,1376,Vicente Céspedes,28.0,Santiago,4,54130,
196,2025-11-25,Alimentos,67662,866,Sofía Rojas,32.0,Valparaíso,3,96004,939.57
23,2025-06-19,Electrónica,4117,102,Valentina Muñoz,29.0,SANTIAGO,8,137927,943.36
267,2025-04-01,Moda,9367,1193,Pablo Silva,36.0,Santiago,4,58791,953.07
239,2025-07-30,Belleza,5146,1084,Mateo Martínez,27.0,Santiago,7,68480,970.09
278,2025-08-28,Alimentos,23221,1245,Fernanda Céspedes,48.0,Santiago,4,38836,968.64
23,2025-11-29,Alimentos,18931,108,Valentina Muñoz,29.0,SANTIAGO,8,137927,
287,2025-12-24,Moda,10546,1284,Valentina González,39.0,Antofagasta,6,184961,906.44
110,2025-06-21,Deportes,13688,498,Daniela Torres,51.0,Santiago,1,15117,
221,2025-08-08,Electrónica,9180,1006,Camila Céspedes,39.0,Valparaíso,4,115199,971.88
181,2025-05-23,Juguetes,1500,803,Antonia Martínez,30.0,Santiago,5,127936,944.84
365,2025-11-10,Belleza,18552,1607,Camila Sepúlveda,22.0,Santiago,12,228862,946.24
243,2025-04-29,Moda,120962,1105,Sofía Silva,39.0,ANTOFAGASTA,6,237596,937.54
351,2025-03-04,Belleza,18290,1548,Tomás Flores,40.0,Santiago,8,244951,953.11
272,2025-06-30,Belleza,7790,1212,Ana Flores,42.0,Valparaíso,8,469265,935.74
311,2025-06-06,Belleza,10183,1386,Joaquín González,54.0,Santiago,7,170137,930.79
367,2025-10-06,Moda,40601,1620,Benjamín Sepúlveda,38.0,Antofagasta,7,199989,963.17
468,2025-12-18,Moda,89006,2080,Vicente Díaz,38.0,Santiago,9,631306,917.45
213,2025-03-10,Hogar,35206,963,Fernanda Martínez,40.0,Antofagasta,7,128371,928.25
406,2025-10-17,Hogar,10282,1809,Tomás Vergara,40.0,Concepción,13,379598,956.13
162,2025-08-23,Moda,22388,713,Joaquín Martínez,32.0,Temuco,4,201850,
16,2025-06-18,Belleza,183619,73,Fernanda Céspedes,38.0,Santiago,4,295672,939.29
112,2025-07-26,Juguetes,16953,501,Fernanda Soto,28.0,Concepción,2,32671,
343,2025-05-24,Deportes,11469,1514,Lucas Torres,31.0,Valparaíso,5,83843,
407,2025-04-01,Juguetes,8584,1821,Pablo Pérez,18.0,Valparaíso,10,127768,953.07
217,2025-02-21,Belleza,4965,986,Sofía Contreras,43.0,VALPARAÍSO,4,121409,944.65
106,2025-11-05,Hogar,2165,482,Fernanda Contreras,32.0,La Serena,6,174363,945.13
299,2025-12-05,Juguetes,63909,1342,Martina Díaz,34.0,La Serena,6,149096,918.15
115,2025-03-23,Electrónica,19459,507,Tomás Vergara,33.0,Santiago,2,60053,
365,2025-03-04,Electrónica,1500,1617,Camila Sepúlveda,22.0,Santiago,12,228862,953.11
270,2025-02-28,Belleza,31601,1209,Vicente Pérez,35.0,Concepción,2,39057,951.21
247,2025-05-19,Juguetes,19558,1118,Fernanda Contreras,26.0,Santiago,2,41174,944.46
354,2025-03-22,Deportes,23082,1562,Pablo Rojas,26.0,Temuco,5,89958,
340,2025-08-06,Belleza,4572,1502,Catalina Torres,23.0,Valparaíso,6,92219,966.02
240,2025-09-06,Electrónica,25965,1092,Lucas Torres,26.0,Santiago,3,55122,
464,2025-02-06,Hogar,39978,2059,Pablo Rojas,32.0,SANTIAGO,10,401861,969.47
355,2025-05-10,Hogar,36256,1567,Catalina Díaz,28.0,Santiago,6,382724,
402,2025-05-13,Electrónica,12053,1787,Fernanda González,50.0,Santiago,4,43587,941.2
465,2025-10-29,Moda,18112,2067,Ana Flores,24.0,Rancagua,4,87431,941.63
64,2025-10-30,Electrónica,18876,312,Catalina Muñoz,49.0,Concepción,6,96146,940.57
